timestamp,x,y,z,label,stage,hand
1581955560061,3.739982,-3.986443,7.877172,0,0,0
1581955560160,3.522235,-4.151547,8.451449,0,0,0
1581955560263,3.292524,-2.359323,4.663611,0,0,0
1581955560363,4.074977,-4.754539,8.01117,0,0,0
1581955560462,2.675175,-5.563312000000002,8.068598,0,0,0
1581955560562,3.416951,-5.347959,8.413164,0,0,0
1581955560662,3.969693,-5.582455,8.140383,0,0,0
1581955560762,4.352544,-5.355137,6.7908300000000015,0,0,0
1581955560862,4.426722,-5.4029940000000005,6.874579,0,0,0
1581955560962,5.106283,-5.991628,6.3720870000000005,0,0,0
1581955561061,5.0344989999999985,-8.008778,7.460821000000001,0,0,0
1581955561162,5.735595,-4.54397,9.351151,0,0,0
1581955561262,3.113062,-0.212961,8.819944,0,0,0
1581955561362,4.192225,1.205983,6.195018,0,0,0
1581955561464,8.55434,9.054441,9.078369,0,0,0
1581955561592,0.476172,4.197011,5.4364919999999985,0,0,0
1581955561664,2.0338990000000003,11.483156,1.603191,0,0,0
1581955561764,0.945165,10.34178,-1.902294,0,0,0
1581955561862,1.249053,9.343972,-2.158326,0,0,0
1581955561962,0.792024,9.796216,-0.22971100000000005,0,0,0
1581955562062,0.547956,9.466006,-0.031107,0,0,0
1581955562163,0.76331,9.822537,1.61037,0,0,0
1581955562265,-0.823131,10.801201,4.065405,0,0,0
1581955562364,0.717847,10.712667,3.266203,0,0,0
1581955562463,-0.153141,10.782058,2.074577,0,0,0
1581955562563,-1.194018,8.252844999999999,2.663212,0,0,0
1581955562663,-0.361316,11.033305,1.395016,0,0,0
1581955562764,-1.189233,11.779866,1.234696,0,0,0
1581955562863,-0.739382,11.789437,-3.436093,0,0,0
1581955562965,-0.339781,9.212367,-1.887937,0,0,0
1581955563063,-0.569492,7.67139,-2.902494,0,0,0
1581955563163,0.61017,10.076177,-4.132405,0,0,0
1581955563264,0.794417,8.913264,-1.734797,0,0,0
1581955563363,0.5718850000000001,9.279366,-0.019143,0,0,0
1581955563464,0.473779,8.425127999999999,-0.650848,0,0,0
1581955563564,0.880559,10.992627,2.0793630000000003,0,0,0
1581955563664,1.292124,9.181261,-0.349352,0,0,0
1581955563763,-0.461815,13.469198,2.589034,0,0,0
1581955563864,0.363709,12.626925,-3.639483,0,0,0
1581955563963,3.45045,5.9677,-4.929214,0,0,0
1581955564064,2.239682,8.262416,-4.8765730000000005,0,0,0
1581955564164,2.598605,7.508677,-4.194618,0,0,0
1581955564264,2.725425,7.755138,-3.996014,0,0,0
1581955564364,1.189233,9.643075,-6.0346980000000014,0,0,0
1581955564464,1.215554,8.80798,3.823731,0,0,0
1581955564564,1.909473,10.102496,-6.381658,0,0,0
1581955564664,1.725225,8.985049,-5.529813,0,0,0
1581955564764,1.70369,5.802594999999998,-4.811966,0,0,0
1581955564865,1.842474,7.958528,-6.333801,0,0,0
1581955564965,1.974079,5.769095,-7.539784,0,0,0
1581955565064,1.591227,6.025128,-7.441679,0,0,0
1581955565165,2.167897,6.049056,-8.317451,0,0,0
1581955565264,1.442872,6.039484,-7.786245,0,0,0
1581955565365,0.969093,6.546762,-8.11167,0,0,0
1581955565465,0.997807,5.599205,-7.345965,0,0,0
1581955565565,0.8685950000000001,5.8504510000000005,-7.958528,0,0,0
1581955565666,0.940379,6.149554,-8.047063,0,0,0
1581955565765,0.930808,4.9675,-7.467999000000002,0,0,0
1581955565866,1.459622,4.0486559999999985,-9.102298,0,0,0
1581955565965,1.426122,3.818945,-8.714661,0,0,0
1581955566070,1.457229,4.814359,-7.999206,0,0,0
1581955566165,1.325624,3.304488,-8.989835000000003,0,0,0
1581955566266,2.3090740000000003,3.661019,-8.130811,0,0,0
1581955566366,2.007578,3.309274,-9.209974,0,0,0
1581955566468,1.995614,4.587041,-6.869793,0,0,0
1581955566566,1.5003,4.8502519999999985,-7.704889,0,0,0
1581955566670,2.002793,7.077969,-6.8985080000000005,0,0,0
1581955566766,2.239682,5.484349,-6.226124,0,0,0
1581955566867,2.189433,7.054041000000002,-7.200003,0,0,0
1581955566966,2.421536,7.915457000000001,-6.525227,0,0,0
1581955567066,2.029114,7.013363000000001,-6.30748,0,0,0
1581955567166,2.019542,5.668597,-6.685547,0,0,0
1581955567266,1.835295,7.073184,-9.08794,0,0,0
1581955567365,3.730411,5.905487,-6.321837,0,0,0
