timestamp,hrv,label,stage,hand
1581955594140,0.0,0,0,0
1581955595131,89.0,0,0,0
1581955596132,89.0,0,0,0
1581955597133,88.0,0,0,0
1581955598132,88.0,0,0,0
1581955599133,87.0,0,0,0
1581955600134,86.0,0,0,0
1581955601135,86.0,0,0,0
1581955602147,87.0,0,0,0
1581955603146,87.0,0,0,0
1581955604148,87.0,0,0,0
1581955605138,86.0,0,0,0
1581955606138,86.0,0,0,0
1581955607139,85.0,0,0,0
1581955608150,85.0,0,0,0
1581955609150,85.0,0,0,0
1581955610141,86.0,0,1,0
1581955611142,87.0,0,1,0
1581955612153,88.0,0,1,0
1581955613153,88.0,0,1,0
1581955614154,88.0,0,1,0
1581955615144,87.0,0,1,0
1581955616145,87.0,0,1,0
1581955617148,86.0,0,1,0
1581955618146,85.0,0,1,0
1581955619147,85.0,0,1,0
1581955620148,84.0,0,1,0
1581955621158,84.0,0,1,0
1581955622159,84.0,0,1,0
1581955623160,84.0,0,1,0
1581955624160,83.0,0,1,0
1581955625151,83.0,0,1,0
1581955626152,81.0,0,1,0
1581955627163,81.0,0,1,0
1581955628163,80.0,0,1,0
1581955629154,80.0,0,1,0
1581955630154,81.0,0,1,0
1581955631155,81.0,0,1,0
1581955632167,82.0,0,1,0
1581955633166,83.0,0,1,0
1581955634167,82.0,0,1,0
1581955635158,82.0,0,1,0
1581955636158,81.0,0,1,0
1581955637169,81.0,0,1,0
1581955638170,80.0,0,1,0
1581955639170,79.0,0,1,0
1581955640161,78.0,0,1,0
1581955641162,77.0,0,1,0
1581955642163,78.0,0,1,0
1581955643173,79.0,0,1,0
1581955644174,79.0,0,1,0
1581955645164,78.0,0,1,0
1581955646165,78.0,0,1,0
1581955647178,77.0,0,1,0
1581955648166,77.0,0,1,0
1581955649167,76.0,0,1,0
1581955650168,76.0,0,1,0
1581955651168,76.0,0,1,0
1581955652181,76.0,0,1,0
1581955653180,76.0,0,1,0
1581955654180,77.0,0,1,0
1581955655171,78.0,0,1,0
1581955656172,79.0,0,1,0
1581955657183,81.0,0,1,0
1581955658183,81.0,0,1,0
1581955659174,84.0,0,1,0
1581955660174,87.0,0,1,0
1581955661175,89.0,0,1,0
1581955662187,88.0,0,1,0
1581955663176,86.0,0,1,0
1581955664177,86.0,0,1,0
1581955665178,87.0,0,1,0
1581955666178,86.0,0,1,0
1581955667179,86.0,0,1,0
1581955668190,85.0,0,1,0
1581955669190,84.0,0,1,0
1581955670181,83.0,0,1,0
1581955671182,83.0,0,1,0
1581955672193,82.0,0,1,0
1581955673193,81.0,0,1,0
1581955674194,80.0,0,1,0
1581955675184,80.0,0,1,0
1581955676185,80.0,0,1,0
1581955677198,80.0,0,1,0
1581955678186,80.0,0,1,0
1581955679187,80.0,0,1,0
1581955680188,79.0,0,1,0
1581955681198,79.0,0,1,0
1581955682189,79.0,0,1,0
1581955683190,79.0,0,1,0
1581955684200,79.0,0,1,0
1581955685191,78.0,0,1,0
1581955686192,78.0,0,1,0
1581955687204,78.0,0,1,0
1581955688203,78.0,0,1,0
1581955689194,77.0,0,1,0
1581955690194,77.0,0,1,0
1581955691195,76.0,0,1,0
1581955692208,76.0,0,1,0
1581955693206,75.0,0,1,0
