timestamp,ppg,label,stage,hand
1581952270585,2097170,0,1,0
1581952270666,3698612,0,1,0
1581952270764,3703076,0,1,0
1581952270863,3703054,0,1,0
1581952270965,1521949,0,1,0
1581952271065,1181058,0,1,0
1581952271166,1174957,0,1,0
1581952271264,1836241,0,1,0
1581952271377,1849398,0,1,0
1581952271465,2140243,0,1,0
1581952271566,2186638,0,1,0
1581952271665,2189728,0,1,0
1581952271765,2359630,0,1,0
1581952271865,2366207,0,1,0
1581952271965,2436807,0,1,0
1581952272065,2443434,0,1,0
1581952272165,2731186,0,1,0
1581952272265,2772134,0,1,0
1581952272366,2770447,0,1,0
1581952272465,2766592,0,1,0
1581952272565,2764136,0,1,0
1581952272665,2757837,0,1,0
1581952272766,2755545,0,1,0
1581952272866,2747585,0,1,0
1581952272965,2736961,0,1,0
1581952273066,2727442,0,1,0
1581952273166,2720245,0,1,0
1581952273266,2711867,0,1,0
1581952273371,2713380,0,1,0
1581952273465,2710702,0,1,0
1581952273566,2707965,0,1,0
1581952273666,2705150,0,1,0
1581952273768,2701043,0,1,0
1581952273871,2696725,0,1,0
1581952273967,2691827,0,1,0
1581952274067,2691426,0,1,0
1581952274167,2690384,0,1,0
1581952274269,2688252,0,1,0
1581952274367,2686190,0,1,0
1581952274466,2683544,0,1,0
1581952274567,2681874,0,1,0
1581952274667,2680695,0,1,0
1581952274769,2679671,0,1,0
1581952274867,2678127,0,1,0
1581952274968,2676449,0,1,0
1581952275067,2674564,0,1,0
1581952275167,2672661,0,1,0
1581952275267,2671093,0,1,0
1581952275366,2669720,0,1,0
1581952275465,2670402,0,1,0
1581952275566,2667531,0,1,0
1581952275666,2668742,0,1,0
1581952275766,2677609,0,1,0
1581952275867,2679077,0,1,0
1581952275967,2680651,0,1,0
1581952276067,2681927,0,1,0
1581952276167,2684093,0,1,0
1581952276267,2683407,0,1,0
1581952276367,2682592,0,1,0
1581952276466,2681142,0,1,0
1581952276567,2679852,0,1,0
1581952276667,2679327,0,1,0
1581952276771,2678538,0,1,0
1581952276869,2676860,0,1,0
1581952276969,2676169,0,1,0
1581952277069,2676727,0,1,0
1581952277169,2675780,0,1,0
1581952277269,2675356,0,1,0
1581952277369,2674615,0,1,0
1581952277468,2675520,0,1,0
1581952277569,2674420,0,1,0
1581952277669,2673225,0,1,0
1581952277769,2673380,0,1,0
1581952277869,2673711,0,1,0
1581952277969,2674756,0,1,0
1581952278069,2675865,0,1,0
1581952278169,2676982,0,1,0
1581952278269,2678507,0,1,0
1581952278369,2679975,0,1,0
1581952278468,2680272,0,1,0
1581952278569,2680255,0,1,0
1581952278669,2681712,0,1,0
1581952278769,2682102,0,1,0
1581952278869,2682007,0,1,0
1581952278969,2682319,0,1,0
1581952279069,2682577,0,1,0
1581952279170,2682877,0,1,0
1581952279270,2682646,0,1,0
1581952279370,2683244,0,1,0
1581952279471,2683571,0,1,0
1581952279572,2684135,0,1,0
1581952279671,2685209,0,1,0
1581952279772,2684890,0,1,0
1581952279872,2683486,0,1,0
1581952279972,2682693,0,1,0
1581952280072,2683959,0,1,0
1581952280172,2685062,0,1,0
1581952280272,2684956,0,1,0
1581952280371,2686399,0,1,0
1581952280470,2687983,0,1,0
1581952280570,2688432,0,1,0
1581952280671,2689630,0,1,0
1581952280771,2690012,0,1,0
1581952280871,2689929,0,1,0
1581952280971,2690692,0,1,0
1581952281071,2691319,0,1,0
1581952281171,2692038,0,1,0
1581952281271,2692688,0,1,0
1581952281371,2692421,0,1,0
1581952281470,2691333,0,1,0
1581952281571,2691231,0,1,0
1581952281672,2690923,0,1,0
1581952281771,2690293,0,1,0
1581952281871,2690716,0,1,0
1581952281971,2689788,0,1,0
1581952282071,2690241,0,1,0
1581952282171,2689504,0,1,0
1581952282272,2688846,0,1,0
1581952282372,2687525,0,1,0
1581952282471,2687330,0,1,0
1581952282661,2686454,0,1,0
1581952282675,2685949,0,1,0
1581952282773,2685188,0,1,0
1581952282873,2683607,0,1,0
1581952282974,2682418,0,1,0
1581952283074,2680848,0,1,0
1581952283174,2679655,0,1,0
1581952283273,2678344,0,1,0
1581952283372,2677966,0,1,0
1581952283472,2677082,0,1,0
1581952283572,2675452,0,1,0
1581952283673,2673099,0,1,0
1581952283773,2671415,0,1,0
1581952283872,2669830,0,1,0
1581952283972,2668205,0,1,0
1581952284071,2667385,0,1,0
1581952284171,2666556,0,1,0
1581952284275,2665467,0,1,0
1581952284372,2664270,0,1,0
1581952284473,2662099,0,1,0
1581952284572,2660671,0,1,0
1581952284671,2658868,0,1,0
1581952284772,2657500,0,1,0
1581952284872,2656409,0,1,0
1581952284972,2655912,0,1,0
1581952285072,2655713,0,1,0
1581952285172,2655673,0,1,0
1581952285272,2654209,0,1,0
1581952285372,2652635,0,1,0
1581952285472,2651616,0,1,0
1581952285572,2650619,0,1,0
1581952285672,2649927,0,1,0
1581952285772,2650029,0,1,0
1581952285872,2649889,0,1,0
1581952285972,2649880,0,1,0
1581952286072,2649338,0,1,0
1581952286172,2648285,0,1,0
1581952286273,2647234,0,1,0
1581952286373,2646924,0,1,0
1581952286473,2646242,0,1,0
1581952286573,2645915,0,1,0
1581952286673,2645670,0,1,0
1581952286773,2645898,0,1,0
1581952286873,2645725,0,1,0
1581952286973,2644598,0,1,0
1581952287073,2643996,0,1,0
1581952287253,2643401,0,1,0
1581952287273,2642698,0,1,0
1581952287375,2642834,0,1,0
1581952287475,2643040,0,1,0
1581952287574,2643210,0,1,0
1581952287674,2643330,0,1,0
1581952287774,2642863,0,1,0
1581952287874,2642112,0,1,0
1581952287974,2642403,0,1,0
1581952288074,2641567,0,1,0
1581952288174,2641395,0,1,0
1581952288274,2641561,0,1,0
1581952288374,2642046,0,1,0
1581952288474,2642257,0,1,0
1581952288574,2642130,0,1,0
1581952288674,2641985,0,1,0
1581952288774,2642109,0,1,0
1581952288874,2642710,0,1,0
1581952288974,2643617,0,1,0
1581952289074,2644923,0,1,0
1581952289174,2647312,0,1,0
1581952289275,2650186,0,1,0
1581952289375,2645229,0,1,0
1581952289475,2643669,0,1,0
1581952289575,2645291,0,1,0
1581952289676,2644950,0,1,0
1581952289775,2646054,0,1,0
1581952289875,2647984,0,1,0
1581952289977,2649356,0,1,0
1581952290076,2648048,0,1,0
1581952290176,2648231,0,1,0
1581952290277,2649726,0,1,0
1581952290377,2650093,0,1,0
1581952290477,2651341,0,1,0
1581952290577,2650604,0,1,0
1581952290677,2650177,0,1,0
1581952290778,2650097,0,1,0
1581952290877,2649919,0,1,0
1581952290977,2650866,0,1,0
1581952291078,2649858,0,1,0
1581952291178,2647172,0,1,0
1581952291277,2646617,0,1,0
1581952291377,2646211,0,1,0
1581952291478,2645921,0,1,0
1581952291578,2645860,0,1,0
1581952291678,2646404,0,1,0
1581952291778,2645527,0,1,0
1581952291879,2645276,0,1,0
1581952291980,2644648,0,1,0
1581952292080,2644383,0,1,0
1581952292180,2645251,0,1,0
1581952292280,2645816,0,1,0
1581952292380,2645479,0,1,0
1581952292480,2645530,0,1,0
1581952292579,2645726,0,1,0
1581952292679,2646285,0,1,0
1581952292779,2646586,0,1,0
1581952292879,2647628,0,1,0
1581952292978,2648940,0,1,0
1581952293079,2649218,0,1,0
1581952293178,2648952,0,1,0
1581952293281,2649367,0,1,0
1581952293379,2649804,0,1,0
1581952293479,2650386,0,1,0
1581952293579,2651034,0,1,0
1581952293679,2652380,0,1,0
1581952293779,2652212,0,1,0
1581952293879,2651893,0,1,0
