timestamp,hrv,label,stage,hand
1581954072124,0.0,0,6,0
1581954073124,0.0,0,6,0
1581954074115,0.0,0,6,0
1581954075115,0.0,0,6,0
1581954076119,0.0,0,6,0
1581954077117,0.0,0,6,0
1581954078128,0.0,0,6,0
1581954079128,0.0,0,6,0
1581954080119,0.0,0,6,0
1581954081120,0.0,0,6,0
1581954082120,0.0,0,6,0
1581954083121,0.0,0,6,0
1581954084132,0.0,0,6,0
1581954085122,0.0,0,6,0
1581954086124,0.0,0,6,0
1581954087124,0.0,0,6,0
1581954088124,0.0,0,6,0
1581954089125,0.0,0,6,0
1581954090126,0.0,0,6,0
1581954091139,80.0,0,6,0
1581954092138,80.0,0,6,0
1581954093138,80.0,0,6,0
1581954094138,79.0,0,6,0
1581954095129,80.0,0,6,0
1581954096130,80.0,0,6,0
1581954097141,80.0,0,6,0
1581954098142,80.0,0,6,0
1581954099131,80.0,0,6,0
1581954100132,81.0,0,6,0
1581954101144,81.0,0,6,0
1581954102144,81.0,0,6,0
1581954103144,81.0,0,6,0
1581954104146,81.0,0,6,0
1581954105136,81.0,0,6,0
1581954106139,80.0,0,6,0
1581954107148,79.0,0,6,0
1581954108148,78.0,0,6,0
1581954109149,78.0,0,6,0
1581954110139,77.0,0,6,0
1581954111140,77.0,0,6,0
1581954112150,77.0,0,6,0
1581954113152,76.0,0,6,0
1581954114152,75.0,0,6,0
1581954115142,74.0,0,6,0
1581954116144,72.0,0,6,0
1581954117144,71.0,0,6,0
1581954118144,71.0,0,6,0
1581954119145,70.0,0,6,0
1581954120146,69.0,0,6,0
1581954121158,69.0,0,6,0
1581954122158,69.0,0,6,0
1581954123158,68.0,0,6,0
1581954124158,69.0,0,6,0
1581954125160,69.0,0,6,0
1581954126150,69.0,0,6,0
1581954127160,69.0,0,6,0
1581954128162,70.0,0,6,0
1581954129152,70.0,0,6,0
1581954130152,70.0,0,6,0
1581954131155,71.0,0,6,0
1581954132154,71.0,0,6,0
1581954133164,72.0,0,6,0
1581954134166,72.0,0,6,0
1581954135156,72.0,0,6,0
1581954136158,72.0,0,6,0
1581954137157,73.0,0,6,0
1581954138158,75.0,0,6,0
1581954139158,76.0,0,6,0
1581954140160,76.0,0,6,0
1581954141162,75.0,0,6,0
1581954142160,77.0,0,0,0
1581954143172,76.0,0,0,0
1581954144172,76.0,0,0,0
1581954145162,77.0,0,0,0
1581954146164,77.0,0,0,0
1581954147164,76.0,0,0,0
1581954148164,77.0,0,0,0
1581954149166,77.0,0,0,0
1581954150166,76.0,0,0,0
1581954151179,76.0,0,0,0
1581954152178,76.0,0,0,0
1581954153178,77.0,0,0,0
1581954154179,79.0,0,0,0
1581954155170,79.0,0,0,0
1581954156170,80.0,0,0,0
1581954157171,79.0,0,0,0
1581954158182,78.0,0,0,0
1581954159182,77.0,0,0,0
1581954160172,77.0,0,0,0
1581954161185,76.0,0,0,0
1581954162184,76.0,0,0,0
1581954163185,76.0,0,0,0
1581954164186,76.0,0,0,0
1581954165176,76.0,0,0,0
1581954166177,77.0,0,0,0
1581954167188,76.0,0,0,0
1581954168188,76.0,0,0,0
1581954169189,79.0,0,0,0
1581954170180,79.0,0,0,0
1581954171180,78.0,0,0,0
1581954172191,80.0,0,0,0
1581954173192,81.0,0,0,0
1581954174192,80.0,0,0,0
1581954175183,80.0,0,0,0
1581954176184,79.0,0,0,0
1581954177184,80.0,0,0,0
1581954178184,81.0,0,0,0
1581954179186,82.0,0,0,0
1581954180186,82.0,0,0,0
