timestamp,ppg,label,stage,hand
1582541015537,2789246,0,0,0
1582541015636,2789065,0,0,0
1582541015737,2789484,0,0,0
1582541015827,2789791,0,0,0
1582541015926,2788899,0,0,0
1582541016027,2788234,0,0,0
1582541016127,2788139,0,0,0
1582541016227,2788122,0,0,0
1582541016327,2788252,0,0,0
1582541016427,2788700,0,0,0
1582541016527,2789402,0,0,0
1582541016627,2789485,0,0,0
1582541016727,2788109,0,0,0
1582541016827,2787951,0,0,0
1582541016927,2787809,0,0,0
1582541017027,2787614,0,0,0
1582541017128,2787786,0,0,0
1582541017227,2788399,0,0,0
1582541017327,2788435,0,0,0
1582541017428,2787921,0,0,0
1582541017528,2787528,0,0,0
1582541017628,2787799,0,0,0
1582541017728,2787987,0,0,0
1582541017828,2788564,0,0,0
1582541017928,2789278,0,0,0
1582541018028,2789918,0,0,0
1582541018128,2789953,0,0,0
1582541018228,2789064,0,0,0
1582541018328,2788681,0,0,0
1582541018428,2788182,0,0,0
1582541018528,2788368,0,0,0
1582541018628,2789037,0,0,0
1582541018729,2789643,0,0,0
1582541018829,2789943,0,0,0
1582541018929,2789067,0,0,0
1582541019029,2789031,0,0,0
1582541019129,2789397,0,0,0
1582541019229,2789872,0,0,0
1582541019329,2790967,0,0,0
1582541019429,2792192,0,0,0
1582541019529,2793411,0,0,0
1582541019629,2793859,0,0,0
1582541019729,2793843,0,0,0
1582541019829,2794651,0,0,0
1582541019929,2795218,0,0,0
1582541020029,2796144,0,0,0
1582541020130,2797233,0,0,0
1582541020230,2798217,0,0,0
1582541020329,2798917,0,0,0
1582541020429,2798591,0,0,0
1582541020530,2798958,0,0,0
1582541020630,2799740,0,0,0
1582541020730,2800309,0,0,0
1582541020840,2801384,0,0,0
1582541020940,2802180,0,0,0
1582541021041,2802840,0,0,0
1582541021141,2803366,0,0,0
1582541021241,2803190,0,0,0
1582541021341,2803378,0,0,0
1582541021442,2803907,0,0,0
1582541021541,2804371,0,0,0
1582541021641,2804735,0,0,0
1582541021741,2805151,0,0,0
1582541021841,2805187,0,0,0
1582541021941,2804054,0,0,0
1582541022032,2803133,0,0,0
1582541022131,2803049,0,0,0
1582541022242,2803060,0,0,0
1582541022332,2803363,0,0,0
1582541022433,2804127,0,0,0
1582541022533,2804753,0,0,0
1582541022633,2804032,0,0,0
1582541022732,2803079,0,0,0
1582541022833,2803107,0,0,0
1582541022943,2803215,0,0,0
1582541023043,2803412,0,0,0
1582541023133,2804067,0,0,0
1582541023233,2804678,0,0,0
1582541023333,2804814,0,0,0
1582541023433,2803599,0,0,0
1582541023534,2803386,0,0,0
1582541023633,2803722,0,0,0
1582541023733,2803911,0,0,0
