timestamp,hrv,label,stage,hand
1582119883962,72.0,0,6,0
1582119884967,72.0,0,6,0
1582119885967,73.0,0,6,0
1582119886964,74.0,0,6,0
1582119887964,73.0,0,6,0
1582119888969,74.0,0,6,0
1582119889970,75.0,0,6,0
1582119890972,74.0,0,6,0
1582119891968,73.0,0,6,0
1582119892968,74.0,0,6,0
1582119893969,75.0,0,6,0
1582119894969,75.0,0,6,0
1582119895970,75.0,0,6,0
1582119896970,75.0,0,6,0
1582119897971,75.0,0,6,0
1582119898976,74.0,0,6,0
1582119899978,73.0,0,6,0
1582119900979,73.0,0,6,0
1582119901974,72.0,0,6,0
1582119902974,71.0,0,6,0
1582119903977,71.0,0,6,0
1582119904980,70.0,0,6,0
1582119905981,70.0,0,6,0
1582119906977,69.0,0,6,0
1582119907980,70.0,0,6,0
1582119908979,70.0,0,6,0
1582119909983,71.0,0,6,0
1582119910986,72.0,0,6,0
1582119911980,73.0,0,6,0
1582119912981,73.0,5,6,d
1582119913982,72.0,5,6,d
1582119914982,71.0,5,6,d
1582119915983,71.0,5,6,d
1582119916984,71.0,5,6,d
1582119917984,70.0,5,6,d
1582119918989,69.0,5,6,d
1582119919992,70.0,5,6,d
1582119920992,71.0,5,6,d
1582119921988,72.0,5,6,d
1582119922988,74.0,5,6,d
1582119923989,75.0,5,6,d
1582119924993,76.0,5,6,d
1582119925994,75.0,5,6,d
1582119926990,76.0,5,6,d
1582119927991,77.0,5,6,d
1582119928999,77.0,5,6,d
1582119929996,78.0,5,6,d
1582119930998,79.0,5,6,d
1582119931994,78.0,5,6,d
1582119932994,78.0,5,6,d
1582119933995,79.0,5,6,d
1582119935000,79.0,5,6,d
1582119936001,80.0,5,6,d
1582119936997,79.0,5,6,d
1582119937998,79.0,5,6,d
1582119939003,78.0,5,6,d
1582119940003,78.0,5,6,d
1582119941006,77.0,5,6,d
1582119942000,76.0,5,6,d
1582119943001,76.0,5,6,d
1582119944013,74.0,5,6,d
1582119945006,74.0,5,6,d
1582119946006,74.0,5,6,d
1582119947004,73.0,5,6,d
1582119948004,72.0,5,6,d
1582119949008,72.0,5,6,d
1582119950009,72.0,5,6,d
1582119951010,72.0,5,6,d
1582119952009,72.0,0,6,0
1582119953008,73.0,0,6,0
1582119954009,74.0,0,6,0
1582119955013,75.0,0,6,0
1582119956014,76.0,0,6,0
1582119957012,76.0,0,6,0
1582119958011,77.0,0,6,0
1582119959013,77.0,0,6,0
1582119960012,77.0,0,6,0
1582119961019,77.0,0,6,0
1582119962014,76.0,0,6,0
1582119963014,76.0,0,6,0
1582119964017,76.0,0,6,0
1582119965021,75.0,0,6,0
1582119966021,76.0,0,6,0
1582119967017,76.0,0,6,0
1582119968021,76.0,0,6,0
1582119969019,76.0,0,6,0
1582119970024,75.0,0,6,0
1582119971026,75.0,0,6,0
1582119972020,75.0,0,6,0
1582119973021,75.0,0,6,0
1582119974027,74.0,0,6,0
1582119975022,74.0,0,6,0
1582119976023,73.0,0,6,0
1582119977024,73.0,0,6,0
1582119978028,73.0,0,6,0
1582119979030,74.0,0,6,0
1582119980030,74.0,0,6,0
1582119981032,75.0,0,6,0
1582119982028,75.0,0,6,0
1582119983028,74.0,0,6,0
1582119984029,73.0,0,6,0
1582119985032,74.0,0,6,0
1582119986033,74.0,0,6,0
1582119987030,74.0,0,6,0
1582119988031,74.0,0,6,0
1582119989036,74.0,0,6,0
1582119990036,75.0,0,6,0
1582119991033,75.0,0,6,0
1582119992034,76.0,0,6,0
1582119993034,76.0,0,6,0
1582119994039,77.0,0,6,0
