timestamp,ppg,label,stage,hand
1582118074035,4533205,0,0,0
1582118074135,4533307,0,0,0
1582118074236,4533245,0,0,0
1582118074335,4533242,0,0,0
1582118074435,4533211,0,0,0
1582118074536,4533249,0,0,0
1582118074636,4533218,0,0,0
1582118074736,4533291,0,0,0
1582118074836,4533291,0,0,0
1582118074936,4533158,0,0,0
1582118075036,4533245,0,0,0
1582118075136,4533253,0,0,0
1582118075236,4533150,0,0,0
1582118075338,4533229,0,0,0
1582118075436,4533242,0,0,0
1582118075538,4533240,0,0,0
1582118075637,4533255,0,0,0
1582118075737,4533255,0,0,0
1582118075837,4528975,0,0,0
1582118075937,2619285,0,0,0
1582118076038,2414266,0,0,0
1582118076138,2383632,0,0,0
1582118076238,2379280,0,0,0
1582118076339,2525840,0,0,0
1582118076438,4526171,0,0,0
1582118076538,4526072,0,0,0
1582118076708,4522982,0,0,0
1582118076742,4507626,0,0,0
1582118076847,4480268,0,0,0
1582118076960,4489126,0,0,0
1582118077050,4504418,0,0,0
1582118077139,4516433,0,0,0
1582118077242,4523341,0,0,0
1582118077342,4521429,0,0,0
1582118077442,4466354,0,0,0
1582118077542,3148848,0,0,0
1582118077641,2523580,0,0,0
1582118077742,4529834,0,0,0
1582118077840,4532303,0,0,0
1582118077942,4533144,0,0,0
1582118078039,4533120,0,0,0
1582118078143,4529443,0,0,0
1582118078242,4528511,0,0,0
1582118078341,4532979,0,0,0
1582118078441,4531682,0,0,0
1582118078541,4529653,0,0,0
1582118078641,4532287,0,0,0
1582118078743,4532945,0,0,0
1582118078841,4532940,0,0,0
1582118078941,4533137,0,0,0
1582118079049,4533095,0,0,0
1582118079142,4533215,0,0,0
1582118079242,4533043,0,0,0
1582118079342,4532919,0,0,0
1582118079442,4533060,0,0,0
1582118079550,4533159,0,0,0
1582118079643,4533140,0,0,0
1582118079742,4533120,0,0,0
1582118079842,4533103,0,0,0
1582118079942,4533168,0,0,0
1582118080049,4533196,0,0,0
1582118080143,4533275,0,0,0
1582118080243,4533099,0,0,0
1582118080342,4533138,0,0,0
1582118080442,4533079,0,0,0
1582118080551,4533048,0,0,0
1582118080643,4533182,0,0,0
1582118080743,4533224,0,0,0
1582118080843,4533093,0,0,0
1582118080942,4533045,0,0,0
1582118081051,4532945,0,0,0
1582118081143,4532888,0,0,0
1582118081243,4533040,0,0,0
1582118081369,4532938,0,0,0
1582118081443,4532907,0,0,0
1582118081542,4532846,0,0,0
1582118081642,4245924,0,0,0
1582118081743,4200901,0,0,0
1582118081842,2330546,0,0,0
1582118081942,2025590,0,0,0
1582118082044,2047663,0,0,0
1582118082143,2562865,0,0,0
1582118082242,2557114,0,0,0
1582118082343,2880056,0,0,0
1582118082442,2935145,0,0,0
1582118082543,2940514,0,0,0
1582118082643,3120504,0,0,0
1582118082742,3132897,0,0,0
1582118082842,3265139,0,0,0
1582118082943,3292487,0,0,0
1582118083043,2778775,0,0,0
1582118083143,2915926,0,0,0
1582118083243,3179599,0,0,0
1582118083343,3168960,0,0,0
1582118083444,3059183,0,0,0
1582118083544,3244252,0,0,0
1582118083644,3058057,0,0,0
1582118083743,3164220,0,0,0
1582118083844,3190065,0,0,0
1582118083943,3197256,0,0,0
1582118084043,3220535,0,0,0
1582118084144,3215662,0,0,0
1582118084243,3233886,0,0,0
1582118084343,3254145,0,0,0
1582118084444,3223660,0,0,0
1582118084544,3166764,0,0,0
1582118084644,3179012,0,0,0
1582118084744,2784869,0,0,0
1582118084844,3026933,0,0,0
1582118084944,3085659,0,0,0
1582118085044,3094233,0,0,0
1582118085144,3092346,0,0,0
1582118085244,3092678,0,0,0
1582118085345,3102847,0,0,0
1582118085444,3071985,0,0,0
1582118085544,3048872,0,0,0
1582118085646,2992726,0,0,0
1582118085745,2991911,0,0,0
1582118085845,3005229,0,0,0
1582118085945,3053454,0,0,0
1582118086045,3040331,0,0,0
1582118086145,3037395,0,0,0
1582118086245,2993807,0,0,0
1582118086345,2943220,0,0,0
1582118086445,2940401,0,0,0
1582118086546,2947854,0,0,0
1582118086645,2922592,0,0,0
1582118086745,2918628,0,0,0
1582118086873,2895118,0,0,0
1582118086946,2953182,0,0,0
1582118087045,2999820,0,0,0
1582118087146,2989565,0,0,0
1582118087246,2998245,0,0,0
1582118087348,2948281,0,0,0
1582118087446,2918645,0,0,0
1582118087546,2927917,0,0,0
1582118087647,2925841,0,0,0
1582118087746,2912759,0,0,0
1582118087846,2834315,0,0,0
1582118087946,2836364,0,0,0
1582118088046,2835136,0,0,0
1582118088146,2838252,0,0,0
1582118088246,2797624,0,0,0
1582118088393,2890981,0,0,0
1582118088517,2802219,0,0,0
1582118088591,2722646,0,0,0
1582118088649,2785248,0,0,0
1582118088746,2968053,0,0,0
1582118088848,2960097,0,0,0
1582118088948,2927456,0,0,0
1582118089047,2910078,0,0,0
1582118089147,2893569,0,0,0
1582118089251,3266890,0,0,0
1582118089350,3227422,0,0,0
1582118089447,3181623,0,0,0
1582118089553,3000717,0,0,0
1582118089677,2908366,0,0,0
1582118089749,2987700,0,0,0
1582118089852,3044104,0,0,0
1582118089947,3089634,0,0,0
1582118090049,3106988,0,0,0
1582118090149,3185945,0,0,0
1582118090249,3144068,0,0,0
1582118090351,3149308,0,0,0
1582118090448,3150496,0,0,0
1582118090548,2975901,0,0,0
1582118090648,2910451,0,0,0
1582118090749,2996326,0,0,0
1582118090848,3060736,0,0,0
1582118090948,3299561,0,0,0
1582118091048,3245500,0,0,0
1582118091148,3112824,0,0,0
1582118091248,3163753,0,0,0
1582118091349,3291719,0,0,0
1582118091448,3160122,0,0,0
1582118091548,2927140,0,0,0
1582118091649,2938633,0,0,0
1582118091749,2948751,0,0,0
1582118091848,2957046,0,0,0
1582118091949,2959352,0,0,0
1582118092049,2954007,0,0,0
1582118092149,2952461,0,0,0
1582118092249,2954216,0,0,0
1582118092349,2957795,0,0,0
1582118092449,2961193,0,0,0
1582118092550,2998181,0,0,0
1582118092649,2980661,0,0,0
1582118092749,2955494,0,0,0
1582118092850,2958259,0,0,0
1582118092949,2964660,0,0,0
1582118093049,2995631,0,0,0
1582118093150,2959939,0,0,0
1582118093249,2966955,0,0,0
1582118093350,2968142,0,0,0
1582118093451,2966667,0,0,0
1582118093551,2976164,0,0,0
1582118093650,3264127,0,0,0
1582118093751,3342544,0,0,0
1582118093850,3110982,0,0,0
1582118093950,2955303,0,0,0
1582118094050,2960223,0,0,0
1582118094150,2963762,0,0,0
1582118094250,2964340,0,0,0
1582118094351,2966078,0,0,0
1582118094450,2968645,0,0,0
1582118094550,2973163,0,0,0
1582118094652,2978286,0,0,0
1582118094752,2981310,0,0,0
1582118094852,2982460,0,0,0
1582118094952,2985108,0,0,0
1582118095051,2984283,0,0,0
1582118095152,3006492,0,0,0
1582118095252,3047537,0,0,0
1582118095352,2982512,0,0,0
1582118095451,2974566,0,0,0
1582118095552,2977081,0,0,0
1582118095651,2978261,0,0,0
1582118095751,2976986,0,0,0
1582118095852,2979860,0,0,0
1582118095951,3070107,0,0,0
1582118096051,3242706,0,0,0
1582118096152,3231443,0,0,0
1582118096251,3318622,0,0,0
1582118096351,3265884,0,0,0
1582118096452,3276914,0,0,0
1582118096552,3292743,0,0,0
1582118096652,3135427,0,0,0
1582118096752,3306081,0,0,0
1582118096852,3209331,0,0,0
1582118096952,3035946,0,0,0
1582118097052,2931822,0,0,0
1582118097152,3011350,0,0,0
1582118097252,3169219,0,0,0
1582118097353,2992322,0,0,0
1582118097452,3015281,0,0,0
1582118097552,3024527,0,0,0
1582118097653,2943188,0,0,0
1582118097752,2886620,0,0,0
1582118097852,2855271,0,0,0
1582118098025,2849542,0,0,0
1582118098055,3127262,0,0,0
1582118098154,3195296,0,0,0
1582118098253,3220789,0,0,0
1582118098353,2844824,0,0,0
1582118098455,2733886,0,0,0
1582118098557,2734996,0,0,0
1582118098656,2734044,0,0,0
1582118098757,2780939,0,0,0
1582118098856,2947550,0,0,0
1582118098955,2915124,0,0,0
1582118099074,2874820,0,0,0
1582118099156,2777367,0,0,0
1582118099256,2745644,0,0,0
1582118099363,2745129,0,0,0
1582118099456,2987094,0,0,0
1582118099556,3290465,0,0,0
1582118099657,3323379,0,0,0
1582118099756,2887942,0,0,0
1582118099856,2761234,0,0,0
1582118099956,2746149,0,0,0
1582118100057,2778110,0,0,0
1582118100155,2777272,0,0,0
1582118100258,2754372,0,0,0
1582118100357,2773309,0,0,0
1582118100457,2784219,0,0,0
1582118100660,3231873,0,0,0
1582118100756,3272898,0,0,0
1582118100854,3280269,0,0,0
1582118100957,3290473,0,0,0
1582118101057,3183427,0,0,0
1582118101155,3283265,0,0,0
1582118101256,3176289,0,0,0
1582118101357,2989392,0,0,0
1582118101455,2773511,0,0,0
1582118101556,2846658,0,0,0
1582118101657,2869411,0,0,0
1582118101755,2943298,0,0,0
1582118101856,2966822,0,0,0
1582118101955,2938389,0,0,0
1582118102055,2906597,0,0,0
1582118102156,2896658,0,0,0
1582118102255,2930303,0,0,0
1582118102355,2935888,0,0,0
1582118102456,2928726,0,0,0
1582118102559,2910759,0,0,0
1582118102657,2903364,0,0,0
1582118102756,2917585,0,0,0
1582118102856,2901707,0,0,0
1582118102956,2878069,0,0,0
1582118103056,2847995,0,0,0
1582118103156,2870121,0,0,0
1582118103256,2849861,0,0,0
1582118103361,2869021,0,0,0
1582118103456,2863466,0,0,0
1582118103556,2886202,0,0,0
1582118103657,2883416,0,0,0
1582118103758,2874233,0,0,0
1582118103856,2868382,0,0,0
1582118103957,2888497,0,0,0
1582118104057,2926873,0,0,0
1582118104157,2982351,0,0,0
1582118104257,3194445,0,0,0
1582118104357,3233745,0,0,0
1582118104457,3235223,0,0,0
1582118104558,3237900,0,0,0
1582118104657,3239921,0,0,0
1582118104757,3119346,0,0,0
1582118104857,2729287,0,0,0
1582118104957,2741421,0,0,0
1582118105057,2818012,0,0,0
1582118105158,2952060,0,0,0
1582118105257,3138504,0,0,0
1582118105357,3216306,0,0,0
1582118105458,3180668,0,0,0
1582118105558,3158570,0,0,0
1582118105658,3186781,0,0,0
1582118105759,2902658,0,0,0
1582118105858,2915541,0,0,0
1582118105958,3203025,0,0,0
1582118106058,3073379,0,0,0
1582118106158,3032025,0,0,0
1582118106258,3010971,0,0,0
1582118106359,2862437,0,0,0
1582118106458,3113335,0,0,0
1582118106558,3226150,0,0,0
1582118106660,3187157,0,0,0
1582118106758,3173666,0,0,0
1582118106858,3124528,0,0,0
