timestamp,ppg,label,stage,hand
1582727838028,3159751,0.0,0,0
1582727838128,3159575,0.0,0,0
1582727838227,3159709,0.0,0,0
1582727838327,3159764,0.0,0,0
1582727838428,3159618,0.0,0,0
1582727838527,3159625,0.0,0,0
1582727838627,3159707,0.0,0,0
1582727838727,3159742,0.0,0,0
1582727838827,3159485,0.0,0,0
1582727838927,3153336,0.0,0,0
1582727839029,3157865,0.0,0,0
1582727839127,3157562,0.0,0,0
1582727839227,3156206,0.0,0,0
1582727839328,3155872,0.0,0,0
1582727839428,3156348,0.0,0,0
1582727839527,3156448,0.0,0,0
1582727839628,3156675,0.0,0,0
1582727839728,3156564,0.0,0,0
1582727839828,3156460,0.0,0,0
1582727839928,3156660,0.0,0,0
1582727840028,3156634,0.0,0,0
1582727840128,3156686,0.0,0,0
1582727840228,3156733,0.0,0,0
1582727840329,3156507,0.0,0,0
1582727840428,3156564,0.0,0,0
1582727840528,3156587,0.0,0,0
1582727840628,3156614,0.0,0,0
1582727840728,3156577,0.0,0,0
1582727840829,3156482,0.0,0,0
1582727840928,3156740,0.0,0,0
1582727841029,3156562,0.0,0,0
1582727841129,3156684,0.0,0,0
1582727841228,3156757,0.0,0,0
1582727841329,3156637,0.0,0,0
1582727841429,3156635,0.0,0,0
1582727841529,3156449,0.0,0,0
1582727841628,3156468,0.0,0,0
1582727841729,3156577,0.0,0,0
1582727841829,3156642,0.0,0,0
1582727841929,3156436,0.0,0,0
1582727842030,3156560,0.0,0,0
1582727842129,3156292,0.0,0,0
1582727842246,3156546,0.0,0,0
1582727842331,3156608,0.0,0,0
1582727842429,3156684,0.0,0,0
1582727842529,3156546,0.0,0,0
1582727842630,3156415,0.0,0,0
1582727842729,3156584,0.0,0,0
1582727842830,3156579,0.0,0,0
1582727842930,3156521,0.0,0,0
1582727843030,3156489,0.0,0,0
1582727843130,3156505,0.0,0,0
1582727843233,3156507,0.0,0,0
1582727843330,3156406,0.0,0,0
1582727843430,3156433,0.0,0,0
1582727843530,3156511,0.0,0,0
1582727843630,3156411,0.0,0,0
1582727843730,3156644,0.0,0,0
1582727843831,3156608,0.0,0,0
1582727843930,3156513,0.0,0,0
1582727844030,3156561,0.0,0,0
1582727844131,3156539,0.0,0,0
1582727844230,3156591,0.0,0,0
1582727844331,3156533,0.0,0,0
1582727844431,3156402,0.0,0,0
1582727844532,3156361,0.0,0,0
1582727844631,3156464,0.0,0,0
1582727844731,3156450,0.0,0,0
1582727844831,3156305,0.0,0,0
1582727844931,3156330,0.0,0,0
1582727845028,3156496,0.0,0,0
1582727845127,3156303,0.0,0,0
1582727845227,3156419,0.0,0,0
1582727845328,3156507,0.0,0,0
1582727845428,3156331,0.0,0,0
1582727845527,3156471,0.0,0,0
1582727845628,3156539,0.0,0,0
1582727845728,3156439,0.0,0,0
1582727845829,3156538,0.0,0,0
1582727845928,3156289,0.0,0,0
1582727846028,3156182,0.0,0,0
1582727846128,3156307,0.0,0,0
1582727846229,3156323,0.0,0,0
1582727846328,3156236,0.0,0,0
1582727846428,3156320,0.0,0,0
1582727846528,3156247,0.0,0,0
1582727846628,3156538,0.0,0,0
1582727846729,3156402,0.0,0,0
1582727846829,3156334,0.0,0,0
1582727846931,3156354,0.0,0,0
1582727847030,3156393,0.0,0,0
1582727847131,3156478,0.0,0,0
