timestamp,hrv,label,stage,hand
1582727838909,0.0,0.0,0,0
1582727839910,0.0,0.0,0,0
1582727840910,0.0,0.0,0,0
1582727841911,0.0,0.0,0,0
1582727842912,0.0,0.0,0,0
1582727843914,0.0,0.0,0,0
1582727844914,0.0,0.0,0,0
1582727845914,0.0,0.0,0,0
1582727846914,0.0,0.0,0,0
1582727847915,-3.0,0.0,0,0
1582727848916,-3.0,0.0,0,0
1582727849917,-3.0,0.0,0,0
1582727850917,-3.0,0.0,0,0
1582727851918,-3.0,0.0,0,0
1582727852918,0.0,0.0,0,0
1582727853919,-3.0,0.0,0,0
1582727854920,0.0,0.0,0,0
1582727855920,0.0,0.0,0,0
1582727856921,0.0,0.0,0,0
1582727857922,-3.0,0.0,0,0
1582727858923,0.0,0.0,0,0
1582727859924,0.0,0.0,0,0
1582727860924,0.0,0.0,0,0
1582727861925,0.0,0.0,0,0
1582727862925,0.0,0.0,0,0
1582727863926,0.0,0.0,0,0
1582727864927,0.0,0.0,0,0
1582727865929,0.0,0.0,0,0
1582727866928,0.0,0.0,0,0
1582727867928,0.0,0.0,0,0
1582727868929,0.0,0.0,0,0
1582727869930,0.0,0.0,0,0
1582727870930,0.0,0.0,0,0
1582727871931,0.0,0.0,0,0
1582727872932,0.0,0.0,0,0
1582727873932,0.0,0.0,0,0
1582727874934,0.0,0.0,0,0
1582727875937,0.0,0.0,0,0
1582727876936,0.0,0.0,0,0
1582727877935,0.0,0.0,0,0
1582727878936,0.0,0.0,0,0
1582727879937,0.0,0.0,0,0
1582727880939,0.0,0.0,0,0
1582727881938,0.0,0.0,0,0
1582727882939,0.0,0.0,0,0
1582727883940,0.0,0.0,0,0
1582727884940,0.0,0.0,0,0
1582727885941,0.0,0.0,0,0
1582727886941,0.0,0.0,0,0
1582727887942,88.0,0.0,0,0
1582727888943,88.0,0.0,0,0
1582727889944,87.0,0.0,0,0
1582727890944,86.0,0.0,0,0
1582727891945,86.0,0.0,0,0
1582727893090,87.0,0.0,0,0
1582727893947,88.0,0.0,0,0
1582727894949,87.0,0.0,0,0
1582727895947,87.0,0.0,0,0
1582727896948,86.0,0.0,0,0
1582727897949,86.0,0.0,0,0
1582727898949,88.0,0.0,0,0
1582727899951,87.0,0.0,0,0
1582727900951,88.0,0.0,0,0
1582727901988,89.0,0.0,0,0
1582727902957,90.0,0.0,0,0
1582727903952,90.0,0.0,0,0
1582727904954,92.0,0.0,0,0
1582727905954,94.0,0.0,0,0
1582727906955,94.0,0.0,0,0
1582727907956,94.0,0.0,0,0
1582727908957,93.0,0.0,0,0
1582727909957,94.0,0.0,0,0
1582727910957,93.0,0.0,0,0
1582727911958,93.0,0.0,0,0
1582727912959,95.0,0.0,0,0
1582727913960,95.0,0.0,0,0
1582727914961,97.0,0.0,0,0
1582727915960,97.0,0.0,0,0
1582727916961,97.0,0.0,0,0
1582727917962,95.0,0.0,0,0
1582727918962,94.0,0.0,0,0
1582727919964,94.0,0.0,0,0
1582727920964,93.0,0.0,1,0
1582727921964,93.0,0.0,1,0
1582727922965,94.0,0.0,1,0
1582727923966,95.0,0.0,1,0
1582727924967,96.0,0.0,1,0
1582727925967,97.0,0.0,1,0
1582727926970,96.0,0.0,1,0
1582727927969,96.0,0.0,1,0
1582727928969,97.0,0.0,1,0
1582727929971,97.0,0.0,1,0
1582727930970,97.0,0.0,1,0
1582727931971,97.0,0.0,1,0
1582727932972,97.0,0.0,1,0
1582727933972,95.0,0.0,1,0
1582727934974,94.0,0.0,1,0
1582727935974,94.0,0.0,1,0
1582727936975,94.0,1.0,1,d
1582727937976,93.0,1.0,1,d
1582727938976,93.0,0.0,1,0
1582727939977,91.0,0.0,1,0
1582727940978,92.0,0.0,1,0
1582727941978,93.0,0.0,1,0
1582727942978,92.0,0.0,1,0
1582727943979,92.0,0.0,1,0
1582727944980,93.0,0.0,1,0
1582727945980,94.0,0.0,1,0
1582727946981,93.0,0.0,1,0
1582727947982,93.0,0.0,1,0
1582727948983,93.0,0.0,1,0
1582727949984,93.0,0.0,1,0
1582727950984,93.0,0.0,1,0
1582727951985,95.0,0.0,1,0
1582727952985,95.0,0.0,1,0
1582727953986,97.0,0.0,1,0
1582727954987,98.0,0.0,1,0
1582727955987,98.0,0.0,1,0
1582727956988,99.0,0.0,1,0
1582727957989,98.0,0.0,1,0
