timestamp,hrv,label,stage,hand
1582813043407,0.0,0,6,0
1582813044408,0.0,0,6,0
1582813045409,0.0,0,6,0
1582813046399,0.0,0,6,0
1582813047400,0.0,0,6,0
1582813048411,0.0,0,6,0
1582813049401,0.0,0,6,0
1582813050412,0.0,0,6,0
1582813051402,0.0,0,6,0
1582813052404,0.0,0,6,0
1582813053403,0.0,0,6,0
1582813054415,0.0,0,6,0
1582813055415,0.0,0,6,0
1582813056405,61.0,0,6,0
1582813057407,62.0,0,6,0
1582813058417,61.0,0,6,0
1582813059418,61.0,0,6,0
1582813060419,61.0,0,6,0
1582813061409,60.0,0,6,0
1582813062410,59.0,0,6,0
1582813063411,59.0,0,6,0
1582813064421,59.0,0,6,0
1582813065422,59.0,0,6,0
1582813066413,60.0,0,6,0
1582813067426,60.0,0,6,0
1582813068424,61.0,0,6,0
1582813069414,61.0,0,6,0
1582813070425,61.0,0,6,0
1582813071415,61.0,0,6,0
1582813072417,61.0,0,6,0
1582813073427,62.0,0,6,0
1582813074428,62.0,0,6,0
1582813075429,62.0,0,6,0
1582813076420,62.0,0,6,0
1582813077420,61.0,0,6,0
1582813078431,61.0,0,6,0
1582813079421,61.0,0,6,0
1582813080432,60.0,0,6,0
1582813081423,60.0,0,6,0
1582813082435,60.0,0,6,0
1582813083434,60.0,0,6,0
1582813084435,59.0,0,6,0
1582813085435,59.0,0,6,0
1582813086425,59.0,0,6,0
1582813087427,59.0,0,6,0
1582813088427,59.0,0,6,0
1582813089438,59.0,0,6,0
1582813090439,59.0,0,6,0
1582813091429,59.0,0,6,0
1582813092430,59.0,0,6,0
1582813093441,59.0,0,6,0
1582813094431,59.0,0,6,0
1582813095442,59.0,0,6,0
1582813096433,59.0,0,6,0
1582813097445,59.0,0,6,0
1582813098444,60.0,0,6,0
1582813099435,60.0,0,6,0
1582813100435,60.0,0,0,0
1582813101436,60.0,0,0,0
1582813102437,60.0,0,0,0
1582813103437,60.0,0,0,0
1582813104438,60.0,0,0,0
1582813105449,60.0,0,0,0
1582813106440,61.0,0,0,0
1582813107452,62.0,0,0,0
1582813108452,63.0,0,0,0
1582813109442,64.0,0,0,0
1582813110454,64.0,0,0,0
1582813111444,65.0,0,0,0
1582813112445,65.0,0,0,0
1582813113445,65.0,0,0,0
1582813114456,65.0,0,0,0
1582813115446,65.0,0,0,0
1582813116447,65.0,0,0,0
1582813117447,65.0,0,0,0
1582813118457,65.0,0,0,0
1582813119458,65.0,0,0,0
1582813120459,65.0,0,0,0
1582813121449,64.0,0,0,0
1582813122450,65.0,0,0,0
1582813123461,65.0,0,0,0
1582813124451,64.0,0,0,0
1582813125452,64.0,0,0,0
1582813126453,63.0,0,0,0
1582813127465,63.0,0,0,0
1582813128464,63.0,0,0,0
1582813129455,62.0,0,0,0
1582813130456,61.0,0,0,0
1582813131456,61.0,0,0,0
1582813132467,60.0,0,0,0
1582813133467,60.0,0,0,0
1582813134468,60.0,0,0,0
1582813135459,60.0,0,0,0
1582813136459,60.0,0,0,0
1582813137460,60.0,0,0,0
1582813138471,60.0,0,0,0
1582813139461,60.0,0,0,0
1582813140472,60.0,0,0,0
1582813141463,60.0,0,0,0
1582813142464,60.0,0,0,0
1582813143474,60.0,0,0,0
1582813144475,61.0,0,0,0
1582813145475,61.0,0,0,0
1582813146466,62.0,0,0,0
1582813147467,62.0,0,0,0
1582813148477,63.0,0,0,0
1582813149478,64.0,0,0,0
1582813150479,64.0,0,0,0
1582813151469,63.0,0,0,0
1582813152471,63.0,0,0,0
1582813153482,64.0,0,0,0
1582813154483,65.0,0,0,0
1582813155483,65.0,0,0,0
1582813156474,65.0,0,0,0
1582813157474,66.0,0,0,0
1582813158484,66.0,0,0,0
1582813159475,67.0,0,0,0
1582813160476,67.0,0,0,0
1582813161477,68.0,0,0,0
1582813162479,69.0,0,0,0
1582813163478,70.0,0,0,0
1582813164479,71.0,0,0,0
1582813165490,71.0,0,0,0
1582813166480,71.0,0,0,0
1582813167482,71.0,0,0,0
1582813168482,72.0,0,0,0
1582813169493,72.0,0,0,0
1582813170494,71.0,0,0,0
1582813171484,71.0,0,0,0
1582813172484,71.0,0,0,0
1582813173484,71.0,0,0,0
1582813174495,70.0,0,0,0
1582813175496,69.0,0,0,0
