timestamp,x,y,z,label,stage,hand
1582811242031,162.75,-330.540009,38.360001,0,1,0
1582811242126,2.45,-1.82,1.05,0,1,0
1582811242227,2.1,-2.73,0.7,0,1,0
1582811242329,-4.62,-2.59,2.1,0,1,0
1582811242428,-8.47,-4.06,2.87,0,1,0
1582811242530,-10.22,-6.09,1.75,0,1,0
1582811242630,-11.55,-2.73,6.3,0,1,0
1582811242728,56.420002,13.440001,17.219998999999998,0,1,0
1582811242828,-2.66,-2.38,-3.57,0,1,0
1582811242928,1.33,-5.32,-3.43,0,1,0
1582811243028,2.8,-3.85,-2.03,0,1,0
1582811243128,3.92,-1.4,-0.42,0,1,0
1582811243229,3.15,-1.4,-0.21,0,1,0
1582811243328,2.03,-1.96,-0.56,0,1,0
1582811243428,-0.35,-3.71,-0.42,0,1,0
1582811243529,-2.45,-4.83,-1.89,0,1,0
1582811243628,-13.58,-8.05,-8.68,0,1,0
1582811243728,-22.469999,-8.89,-27.23,0,1,0
1582811243832,10.43,1.33,-34.299999,0,1,0
1582811243931,24.5,2.66,-25.83,0,1,0
1582811244032,11.69,-4.55,-15.75,0,1,0
1582811244132,9.1,-6.16,-2.59,0,1,0
1582811244232,-19.389999,-5.81,9.66,0,1,0
1582811244331,3.15,-1.82,10.36,0,1,0
1582811244432,-19.040001,-5.18,23.24,0,1,0
1582811244532,26.67,-0.91,23.59,0,1,0
1582811244632,35.84,-12.74,18.969999,0,1,0
1582811244733,13.72,-10.78,19.040001,0,1,0
1582811244832,20.719999,2.38,1.33,0,1,0
1582811244932,14.35,2.17,-7.28,0,1,0
1582811245032,12.46,4.34,-11.34,0,1,0
1582811245133,5.81,2.38,-9.59,0,1,0
1582811245232,6.44,-5.74,-5.67,0,1,0
1582811245335,-4.69,-1.33,-3.36,0,1,0
1582811245432,9.59,7.21,-9.52,0,1,0
1582811245533,5.25,2.31,0.77,0,1,0
1582811245633,-12.6,-1.96,2.24,0,1,0
1582811245733,-5.18,-2.73,-1.19,0,1,0
1582811245837,-24.710001,-4.27,9.1,0,1,0
1582811245938,-32.689999,-6.79,16.73,0,1,0
1582811246037,-32.759998,-3.08,23.309999,0,1,0
1582811246137,-36.889999,0.35,31.639999,0,1,0
1582811246238,-23.030001,-8.68,47.389999,0,1,0
1582811246337,-49.209999,-31.08,30.799999,0,1,0
1582811246437,-0.49,-7.0,6.58,0,1,0
1582811246537,2.38,-3.85,-4.06,0,1,0
1582811246637,-3.36,-4.62,0.42,0,1,0
1582811246737,-11.48,-5.39,8.82,0,1,0
1582811246838,1.05,-2.1,6.72,0,1,0
1582811246937,-9.03,-10.15,8.12,0,1,0
1582811247038,-19.18,-8.47,1.75,0,1,0
1582811247138,-44.029999,-6.51,3.15,0,1,0
1582811247238,-22.120001,-10.43,1.47,0,1,0
1582811247338,-26.25,-7.35,6.02,0,1,0
1582811247438,-42.0,5.18,9.94,0,1,0
1582811247538,-51.380001,-6.16,11.55,0,1,0
1582811247638,-27.93,1.61,5.18,0,1,0
1582811247739,18.690001,3.57,-2.38,0,1,0
1582811247840,-52.57,-8.75,6.65,0,1,0
1582811247944,-16.870001000000002,-12.95,-4.83,0,1,0
1582811248041,-32.27,-8.82,-0.49,0,1,0
1582811248227,-62.02,-3.36,-5.67,0,1,0
1582811248240,-70.769997,-6.79,-2.45,0,1,0
1582811248340,-20.65,-0.63,5.18,0,1,0
1582811248440,-3.92,9.45,24.01,0,1,0
1582811248539,-24.57,-1.68,10.43,0,1,0
1582811248640,-27.51,-6.72,5.88,0,1,0
1582811248739,-24.639999,-5.32,-11.13,0,1,0
1582811248841,34.299999,2.17,4.55,0,1,0
1582811248941,3.29,-34.93,37.380001,0,1,0
1582811249041,10.92,-19.67,23.24,0,1,0
1582811249141,3.08,-15.12,10.99,0,1,0
1582811249242,0.28,-9.52,-6.58,0,1,0
1582811249342,5.81,-5.95,-6.44,0,1,0
1582811249442,8.26,-3.71,-7.35,0,1,0
1582811249543,4.55,0.35,-2.59,0,1,0
1582811249642,-11.41,-0.21,-3.57,0,1,0
1582811249741,-29.540001,-2.52,-3.08,0,1,0
1582811249842,-21.42,5.04,-12.81,0,1,0
1582811249941,-65.730003,17.780001000000006,-17.01,0,1,0
1582811250042,8.89,-17.639999,-5.18,0,1,0
1582811250142,-62.02,-5.32,-10.64,0,1,0
1582811250242,5.74,-0.35,-13.3,0,1,0
1582811250342,18.76,3.99,-13.93,0,1,0
1582811250442,24.57,-4.62,-23.59,0,1,0
1582811250542,12.95,-6.51,-23.59,0,1,0
1582811250642,2.94,-5.81,-19.18,0,1,0
1582811250743,-7.0,-7.0,-8.75,0,1,0
1582811250845,-21.84,-11.9,-15.190001,0,1,0
1582811250942,-3.85,-2.38,-10.64,0,1,0
1582811251042,1.54,-1.12,-1.75,0,1,0
1582811251143,17.57,-7.35,27.299999,0,1,0
1582811251243,57.400002,-6.79,68.110001,0,1,0
1582811251345,127.400002,15.190001,12.04,0,1,0
1582811251444,178.5,20.02,2.24,0,1,0
1582811251543,119.980003,29.960001,1.19,0,1,0
1582811251643,64.260002,12.67,-7.14,0,1,0
1582811251743,44.59,0.49,5.67,0,1,0
1582811251843,18.690001,-1.68,12.88,0,1,0
1582811251943,3.15,-7.63,21.35,0,1,0
1582811252043,10.99,-4.13,19.530001,0,1,0
1582811252143,13.65,-4.06,18.76,0,1,0
1582811252244,15.05,-4.9,19.389999,0,1,0
1582811252343,9.52,-4.76,21.77,0,1,0
1582811252443,8.33,-3.43,10.15,0,1,0
1582811252544,5.88,-5.18,13.3,0,1,0
1582811252646,-0.14,-2.1,8.96,0,1,0
1582811252744,3.08,-3.36,8.61,0,1,0
1582811252844,2.24,-2.94,8.47,0,1,0
1582811252944,5.81,-3.43,7.35,0,1,0
1582811253044,2.66,-0.77,-1.96,0,1,0
1582811253144,1.33,10.57,-33.670002000000004,0,1,0
1582811253244,-16.17,6.37,-68.949997,0,1,0
1582811253346,-23.73,2.73,-35.91,0,1,0
1582811253444,-27.02,0.07,-11.69,0,1,0
1582811253544,-16.52,-2.59,-13.23,0,1,0
1582811253644,87.639999,7.63,-22.75,0,1,0
1582811253744,41.02,8.47,-25.620001,0,1,0
1582811253846,-15.54,-5.32,-6.93,0,1,0
1582811253946,-11.55,-15.89,7.49,0,1,0
1582811254045,19.74,-0.98,0.07,0,1,0
1582811254144,30.24,12.25,-7.28,0,1,0
1582811254245,-32.200001,-14.77,8.19,0,1,0
